key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	lifeStage	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	organismQuantity	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	datasetName	recordedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	nomenclaturalStatus	eventID	identifier	verbatimEventDate	verbatimSRS	municipality	locality	county	identificationVerificationStatus	collectionCode	verbatimLocality	gbifID	occurrenceID	taxonID	parentNameUsageID	catalogNumber	institutionCode	locationID	acceptedNameUsageID	ownerInstitutionCode	accessRights	higherClassification	dateIdentified	references	identifiedBy	http://unknown.org/nick	eventTime	http://unknown.org/captive	identificationID	occurrenceRemarks	http://unknown.org/language	footprintWKT	originalNameUsage	nameAccordingTo	organismQuantityType	http://unknown.org/license	verbatimDepth	locationRemarks	taxonConceptID	http://unknown.org/rightsHolder	depth	depthAccuracy	samplingProtocol	behavior	elevation	elevationAccuracy	projectId	waterBody	higherGeography	institutionKey	preparations	institutionID	language	type	collectionID	parentNameUsage	networkKeys	scientificNameID	previousIdentifications	identificationQualifier	habitat	vernacularName	acceptedNameUsage	eventRemarks	fieldNumber	footprintSRS	parentEventID	georeferenceVerificationStatus	verbatimElevation	informationWithheld	recordNumber	http://unknown.org/modified	nomenclaturalCode	dynamicProperties	geologicalContextID	collectionKey	associatedReferences	associatedSequences	verbatimIdentification	samplingEffort	otherCatalogNumbers	verbatimCoordinateSystem	http://unknown.org/georeferenceRemarks	island	coordinatePrecision	georeferencedBy	disposition	bibliographicCitation	georeferenceProtocol	sex	georeferenceRemarks	distanceFromCentroidInMeters	materialEntityID	islandGroup	typeStatus	dataGeneralizations	georeferenceSources	taxonRemarks
2434399974	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:18.882+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT		2117862	1	54	354	9477065	2013	2117630	2117886	2117886	Nymphon rubrum Hodge, 1864	Nymphon brevirostre Hodge, 1863	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevirostre	Nymphon	rubrum	SPECIES	SYNONYM	NE				EUROPE	Zeeland	{}	1995.0	7.0	21.0	1995-07-21	202.0	202.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:18.882+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode		False	[{'identifier': 'ZMA.PYC.201817@CRS'}]	[]	[]	[]	False			Kluyver M. de		Pycnogonida	NL	[]	[]	EUROPE	Netherlands	EUROPE	Naturalis Biodiversity Center			ZMA.PYC.201817@CRS	21 jul 1995						Chelicerata and Myriapoda		2434399974	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.201817			ZMA.PYC.201817						Animalia|Nymphonidae			Stock J.H.																									0e919a55-08d3-4bd2-aec1-200858fafd92	WholeOrganism (wet specimen)	Naturalis Biodiversity Center					['17abcf75-2f1e-46dd-bf75-a5b21dd02655']																ICZN																									
4399690479	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.764+00:00	69	{}	PRESERVED_SPECIMEN	2.0	PRESENT		2117886	1	54	354	9477065	2013	2117630	2117886	2117886	Nymphon brevirostre Hodge, 1863	Nymphon brevirostre Hodge, 1863	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevirostre	Nymphon	brevirostre	SPECIES	ACCEPTED	NE	78.32	135.34				{}	1995.0	9.0	2.0	1995-09-02	245.0	245.0	[]		2024-06-18T12:44:58.764+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode		False	[{'identifier': 'ca56f857-32ae-40b2-a3a6-a56f3162dd9d'}]	[]	[]	[]	False			RV Polarstern	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE			RV Polarstern_cruise ARK XI/1_st.36/071	ca56f857-32ae-40b2-a3a6-a56f3162dd9d				Laptev Sea			OBFc		4399690479	ca56f857-32ae-40b2-a3a6-a56f3162dd9d			INV0001036	IORAS			IORAS					Turpaeva, Elena												911.0 m						Agassiz Trawl					Laptev Sea		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86			fd699988-ab5d-4737-9443-9085cea191d2		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']								36/071		cruise ARK XI/1									fd699988-ab5d-4737-9443-9085cea191d2																						
2934353593	139a966c-22d5-486b-bff2-cfcbccd6fdfc	bb108780-00da-49a7-ba12-40a25192a626	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-21T16:38:02.564+00:00	2024-07-21T16:46:55.214+00:00	326	{}	HUMAN_OBSERVATION		PRESENT		2117886	1	54	354	9477065	2013	2117630	2117886	2117886	Nymphon brevirostre Hodge, 1863	Nymphon brevirostre Hodge, 1863	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevirostre	Nymphon	brevirostre	SPECIES	ACCEPTED	NE	50.624607	-2.7994	70.7		England	{}	1994.0	5.0	16.0	1994-05-16	136.0	136.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-21T16:46:55.214+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	2.0	False	[{'identifier': '7e136475-9f96-4894-a36b-f7c6903720f9'}]	[]	[]	[]	False			Nunny	WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE			NBN-GA000190-JNCCMNCR10000664-2147430	7e136475-9f96-4894-a36b-f7c6903720f9				grab site thirteen, Lyme Bay (Lyme Bay)		Accepted	JNCCMNCR10000664		2934353593	18818593	NBNSYS0000176758																		POLYGON((-2.8001 50.62415,-2.8001 50.62506,-2.7987 50.62506,-2.7987 50.62415,-2.8001 50.62415))					Unknown		NBNSYS0000176758	Joint Nature Conservation Committee																					Sublittoral									OSGB Grid Reference SY435808	T-JNCCMNCR10707786																											
2934695351	139a966c-22d5-486b-bff2-cfcbccd6fdfc	bb108780-00da-49a7-ba12-40a25192a626	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-21T16:38:02.564+00:00	2024-07-21T16:46:58.149+00:00	326	{}	HUMAN_OBSERVATION		PRESENT		2117886	1	54	354	9477065	2013	2117630	2117886	2117886	Nymphon brevirostre Hodge, 1863	Nymphon brevirostre Hodge, 1863	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevirostre	Nymphon	brevirostre	SPECIES	ACCEPTED	NE	50.624607	-2.7994	70.7		England	{}	1994.0	5.0	16.0	1994-05-16	136.0	136.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-21T16:46:58.149+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	2.0	False	[{'identifier': 'b07e50a0-1099-4805-98f7-06c230d56141'}]	[]	[]	[]	False			Nunny	WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE			NBN-GA000190-JNCCMNCR10000664-2147430	b07e50a0-1099-4805-98f7-06c230d56141				grab site thirteen, Lyme Bay (Lyme Bay)		Accepted	JNCCMNCR10000664		2934695351	18818592	NBNSYS0000176758																		POLYGON((-2.8001 50.62415,-2.8001 50.62506,-2.7987 50.62506,-2.7987 50.62415,-2.8001 50.62415))					Unknown		NBNSYS0000176758	Joint Nature Conservation Committee																					Sublittoral									OSGB Grid Reference SY435808	T-JNCCMNCR10707609																											
2934967856	139a966c-22d5-486b-bff2-cfcbccd6fdfc	bb108780-00da-49a7-ba12-40a25192a626	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-21T16:38:02.564+00:00	2024-07-21T16:47:02.421+00:00	326	{}	HUMAN_OBSERVATION		PRESENT		2117886	1	54	354	9477065	2013	2117630	2117886	2117886	Nymphon brevirostre Hodge, 1863	Nymphon brevirostre Hodge, 1863	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevirostre	Nymphon	brevirostre	SPECIES	ACCEPTED	NE	50.531409	-2.749851	70.7		England	{}	1994.0	5.0	23.0	1994-05-23	143.0	143.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-21T16:47:02.421+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	False	[{'identifier': 'fc56eb70-ed80-48f8-a6eb-d60c231280a0'}]	[]	[]	[]	False			Nunny	WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE			NBN-GA000190-JNCCMNCR10000664-2147447	fc56eb70-ed80-48f8-a6eb-d60c231280a0				grab site twenty one, Lyme Bay (Lyme Bay)		Accepted	JNCCMNCR10000664		2934967856	18820660	NBNSYS0000176758																		POLYGON((-2.75055 50.53095,-2.75055 50.53186,-2.74915 50.53186,-2.74915 50.53095,-2.75055 50.53095))					Unknown		NBNSYS0000176758	Joint Nature Conservation Committee																					Sublittoral									OSGB Grid Reference SY469704	T-JNCCMNCR10708632																											
3988309898	2ac4b2f0-9887-4d25-a8fa-f94391e87919	f6b48504-1651-4a49-a88d-c2bc6178694d	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T13:19:07.831+00:00	2024-06-24T13:21:40.473+00:00	297	{}	HUMAN_OBSERVATION		PRESENT		2117886	1	54	354	9477065	2013	2117630	2117886	2117886	Nymphon brevirostre Hodge, 1863	Nymphon brevirostre Hodge, 1863	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevirostre	Nymphon	brevirostre	SPECIES	ACCEPTED	NE	54.08024	-4.799684	70.7	EUROPE	Isle of Man	{}	1994.0	8.0	1.0	1994-08-01	213.0	213.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-06-24T13:21:40.473+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	False	[{'identifier': '01dfe440-8902-4bf5-991f-4a126743982b'}]	[]	[]	[]	False				WGS84	Pycnogonida	IM	[]	[]	EUROPE	Isle of Man	EUROPE			MRMLN00400001079.01	01dfe440-8902-4bf5-991f-4a126743982b				Exclusion Zone box 1 south. ASH		Accepted	MRMLN004000000A8		3988309898	T-MRMLN00400024B11	NBNSYS0000176758																		POLYGON((-4.80042 54.07977,-4.80042 54.08071,-4.79895 54.08071,-4.79895 54.07977,-4.80042 54.07977))				https://creativecommons.org/licenses/by/4.0/legalcode			NBNSYS0000176758	Marine Biological Association																														OSGB Grid Reference SC169685																												
3988285635	2ac4b2f0-9887-4d25-a8fa-f94391e87919	f6b48504-1651-4a49-a88d-c2bc6178694d	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T13:19:07.831+00:00	2024-06-24T13:21:37.537+00:00	297	{}	HUMAN_OBSERVATION		PRESENT		2117886	1	54	354	9477065	2013	2117630	2117886	2117886	Nymphon brevirostre Hodge, 1863	Nymphon brevirostre Hodge, 1863	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevirostre	Nymphon	brevirostre	SPECIES	ACCEPTED	NE	54.08024	-4.799684	70.7	EUROPE	Isle of Man	{}	1994.0	8.0	1.0	1994-08-01	213.0	213.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-06-24T13:21:37.537+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	False	[{'identifier': '3ca6ce8f-93b9-418d-837f-132f6d6c9908'}]	[]	[]	[]	False				WGS84	Pycnogonida	IM	[]	[]	EUROPE	Isle of Man	EUROPE			MRMLN00400001079.01	3ca6ce8f-93b9-418d-837f-132f6d6c9908				Exclusion Zone box 1 south. ASH		Accepted	MRMLN004000000A8		3988285635	T-MRMLN00400024ACB	NBNSYS0000176758																		POLYGON((-4.80042 54.07977,-4.80042 54.08071,-4.79895 54.08071,-4.79895 54.07977,-4.80042 54.07977))				https://creativecommons.org/licenses/by/4.0/legalcode			NBNSYS0000176758	Marine Biological Association																														OSGB Grid Reference SC169685																												
4399691327	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.947+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT		2117886	1	54	354	9477065	2013	2117630	2117886	2117886	Nymphon brevirostre Hodge, 1863	Nymphon brevirostre Hodge, 1863	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevirostre	Nymphon	brevirostre	SPECIES	ACCEPTED	NE	75.8343058	71.4993718				{}	1994.0	8.0	14.0	1994-08-14	226.0	226.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']		2024-06-18T12:44:58.947+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode		False	[{'identifier': 'bd30490f-1275-4f97-8348-42fd16baee6e'}]	[]	[]	[]	False			RV Professor Multonovsky	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE			RV Professor Multonovsky__st.3/K09	bd30490f-1275-4f97-8348-42fd16baee6e				Kara Sea			OBFc		4399691327	bd30490f-1275-4f97-8348-42fd16baee6e			INV0001410	IORAS			IORAS					Turpaeva, Elena												19.0 m											Kara Sea		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86			fd699988-ab5d-4737-9443-9085cea191d2		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']								3/K09											fd699988-ab5d-4737-9443-9085cea191d2			Nymphon brevirostre glaciale f. caraensis																			
4399691038	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.166+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT		2117886	1	54	354	9477065	2013	2117630	2117886	2117886	Nymphon brevirostre Hodge, 1863	Nymphon brevirostre Hodge, 1863	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevirostre	Nymphon	brevirostre	SPECIES	ACCEPTED	NE	73.8342841	120.6687744				{}	1994.0	9.0	22.0	1994-09-22	265.0	265.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']		2024-06-18T12:44:59.166+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode		False	[{'identifier': '13c04406-3857-43ff-9bf4-c5f74fdfb675'}]	[]	[]	[]	False			RV Professor Multonovsky	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE			RV Professor Multonovsky__st.27/90	13c04406-3857-43ff-9bf4-c5f74fdfb675				Laptev Sea			OBFc		4399691038	13c04406-3857-43ff-9bf4-c5f74fdfb675			INV0001405	IORAS			IORAS					Turpaeva, Elena												15.0 m						Sigsbee Trawl					Laptev Sea		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86			fd699988-ab5d-4737-9443-9085cea191d2		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']								27/90											fd699988-ab5d-4737-9443-9085cea191d2			Nymphon brevirostre sibiricum																			
4399690648	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.798+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT		2117886	1	54	354	9477065	2013	2117630	2117886	2117886	Nymphon brevirostre Hodge, 1863	Nymphon brevirostre Hodge, 1863	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevirostre	Nymphon	brevirostre	SPECIES	ACCEPTED	NE	75.5008573	132.0032871				{}	1994.0	9.0	6.0	1994-09-06	249.0	249.0	['COORDINATE_REPROJECTED']		2024-06-18T12:44:58.798+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode		False	[{'identifier': 'c577d0d7-eea4-4b64-9952-880f83194ace'}]	[]	[]	[]	False			RV Professor Multonovsky	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE			RV Professor Multonovsky__st.12/19	c577d0d7-eea4-4b64-9952-880f83194ace				Laptev Sea			OBFc		4399690648	c577d0d7-eea4-4b64-9952-880f83194ace			INV0001404	IORAS			IORAS					Turpaeva, Elena												18.0 m						Sigsbee Trawl					Laptev Sea		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86			fd699988-ab5d-4737-9443-9085cea191d2		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']								43800											fd699988-ab5d-4737-9443-9085cea191d2			Nymphon brevirostre sibiricum																			
3035133516	686c1b9b-5f29-4e1f-8c28-f9779d264579	f0a23325-1a1d-4b4c-a192-63765963d0a4	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:47:35.083+00:00	2024-07-23T03:47:55.421+00:00	306	{}	MATERIAL_SAMPLE		PRESENT		2117886	1	54	354	9477065	2013	2117630	2117886	2117886	Nymphon brevirostre Hodge, 1863	Nymphon brevirostre Hodge, 1863	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevirostre	Nymphon	brevirostre	SPECIES	ACCEPTED	NE	52.197148	1.635527	70.1	EUROPE	England	{}	1993.0	6.0	12.0	1993-06-12	163.0	163.0	['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_NONE']		2024-07-23T03:47:55.421+00:00	http://creativecommons.org/licenses/by/4.0/legalcode		False	[{'identifier': '224641ea-3d5d-43d8-bec3-fa9969ddd0c3'}]	[]	[]	[]	True			Francis Bunker John Woolford	WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE			MRPMN00100000111.001	224641ea-3d5d-43d8-bec3-fa9969ddd0c3						Accepted - considered correct			3035133516	MRPMN00100001B42				PNHS								Francis Bunker											https://creativecommons.org/licenses/by/4.0/legalcode			NBNSYS0000176758	Porcupine Natural History Society			MRPMN00100000040_METH_001																																																							
3035128526	686c1b9b-5f29-4e1f-8c28-f9779d264579	f0a23325-1a1d-4b4c-a192-63765963d0a4	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:47:35.083+00:00	2024-07-23T03:47:53.898+00:00	306	{}	MATERIAL_SAMPLE		PRESENT		2117886	1	54	354	9477065	2013	2117630	2117886	2117886	Nymphon brevirostre Hodge, 1863	Nymphon brevirostre Hodge, 1863	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevirostre	Nymphon	brevirostre	SPECIES	ACCEPTED	NE	52.193648	1.625528	70.1	EUROPE	England	{}	1993.0	6.0	12.0	1993-06-12	163.0	163.0	['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_NONE']		2024-07-23T03:47:53.898+00:00	http://creativecommons.org/licenses/by/4.0/legalcode		False	[{'identifier': '39fd1613-39fe-4d7f-9ae6-d83d210d8202'}]	[]	[]	[]	True			Jon Moore Bruce Jones	WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE			MRPMN00100000114.001	39fd1613-39fe-4d7f-9ae6-d83d210d8202						Accepted - considered correct			3035128526	MRPMN00100001B8A				PNHS								Jon Moore											https://creativecommons.org/licenses/by/4.0/legalcode			NBNSYS0000176758	Porcupine Natural History Society	14.1		MRPMN00100000040_METH_001																																																							
3035122638	686c1b9b-5f29-4e1f-8c28-f9779d264579	f0a23325-1a1d-4b4c-a192-63765963d0a4	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:47:35.083+00:00	2024-07-23T03:47:52.564+00:00	306	{}	MATERIAL_SAMPLE		PRESENT		2117886	1	54	354	9477065	2013	2117630	2117886	2117886	Nymphon brevirostre Hodge, 1863	Nymphon brevirostre Hodge, 1863	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevirostre	Nymphon	brevirostre	SPECIES	ACCEPTED	NE	52.196315	1.633861	70.1	EUROPE	England	{}	1993.0	6.0	12.0	1993-06-12	163.0	163.0	['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_NONE']		2024-07-23T03:47:52.564+00:00	http://creativecommons.org/licenses/by/4.0/legalcode		False	[{'identifier': '79997723-ce05-4be3-876d-aa924eaeb7e2'}]	[]	[]	[]	True			Jon Moore Bruce Jones	WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE			MRPMN00100000110.001	79997723-ce05-4be3-876d-aa924eaeb7e2						Accepted - considered correct			3035122638	MRPMN00100001B25				PNHS								Jon Moore											https://creativecommons.org/licenses/by/4.0/legalcode			NBNSYS0000176758	Porcupine Natural History Society	0.0		MRPMN00100000040_METH_001																																																							
3035150168	686c1b9b-5f29-4e1f-8c28-f9779d264579	f0a23325-1a1d-4b4c-a192-63765963d0a4	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:47:35.083+00:00	2024-07-23T03:47:58.633+00:00	306	{}	MATERIAL_SAMPLE		PRESENT		2117886	1	54	354	9477065	2013	2117630	2117886	2117886	Nymphon brevirostre Hodge, 1863	Nymphon brevirostre Hodge, 1863	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevirostre	Nymphon	brevirostre	SPECIES	ACCEPTED	NE	52.197315	1.638693	70.1	EUROPE	England	{}	1993.0	6.0	12.0	1993-06-12	163.0	163.0	['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_NONE']		2024-07-23T03:47:58.633+00:00	http://creativecommons.org/licenses/by/4.0/legalcode		False	[{'identifier': '8c64d894-cf6f-410c-a3cc-cb4d77707b9f'}]	[]	[]	[]	True			Jon Moore Bruce Jones	WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE			MRPMN00100000112.001	8c64d894-cf6f-410c-a3cc-cb4d77707b9f						Accepted - considered correct			3035150168	MRPMN00100001B67				PNHS								Jon Moore											https://creativecommons.org/licenses/by/4.0/legalcode			NBNSYS0000176758	Porcupine Natural History Society	9.0		MRPMN00100000040_METH_001																																																							
4140564395	4e934fdd-4774-4a2e-b695-fc675ba82f5e	f6b48504-1651-4a49-a88d-c2bc6178694d	b968184d-9a9f-4e9b-b035-caaf09f46db5	f6b48504-1651-4a49-a88d-c2bc6178694d	GB	EML	2024-03-05T12:33:42.130+00:00	2024-03-05T12:34:07.397+00:00	36	{}	MATERIAL_SAMPLE		PRESENT		2117886	1	54	354	9477065	2013	2117630	2117886	2117886	Nymphon brevirostre Hodge, 1863	Nymphon brevirostre Hodge, 1863	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevirostre	Nymphon	brevirostre	SPECIES	ACCEPTED	NE	52.196315	1.633861		EUROPE		{}	1993.0	6.0	12.0	1993-06-12	163.0	163.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-03-05T12:34:07.397+00:00	http://creativecommons.org/licenses/by/4.0/legalcode		False	[{'identifier': 'MRPMN00100001B25'}]	[]	[]	[]	True	dassh.ac.uk:DASSHDT00000459	Porcupine Marine Natural History Society dataset snapshot	Jon Moore Bruce Jones	WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE			MRPMN00100000110.001	MRPMN00100001B25									4140564395	MRPMN00100001B25				DASSH			3233: Field Studies Council					Jon Moore																		MRPMN00100000040_METH_001										en	sample			['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	urn:lsid:marinespecies.org:taxname:150520	Nymphon brevirostre	original name: Nymphon brevirostre							MRPMN00100000110																															
