key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	establishmentMeans	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	stateProvince	gadm	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	datasetName	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	islandGroup	locality	associatedReferences	eventRemarks	language	gbifID	occurrenceID	type	taxonID	vernacularName	institutionCode	bibliographicCitation	networkKeys	individualCount	sex	lifeStage	depth	depthAccuracy	waterBody	institutionKey	collectionKey	recordedBy	identifiedBy	preparations	catalogNumber	institutionID	verbatimEventDate	locationID	collectionCode	higherClassification	collectionID	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceProtocol	verbatimCoordinateSystem	typeStatus	nomenclaturalCode	island	verbatimLocality	disposition	ownerInstitutionCode	accessRights	verbatimTaxonRank	otherCatalogNumbers	samplingProtocol	verbatimDepth
36713875	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:05.334+00:00	336		{}	PRESERVED_SPECIMEN	PRESENT		5166727	1	54	354	9477065	3254678	2118150	5166727	5166727	Endeis nodosa Hilton, 1942	Endeis nodosa Hilton, 1942	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis nodosa	Endeis	nodosa	SPECIES	ACCEPTED	NE			{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2009-06-16T00:00:00.000+00:00	2024-03-22T16:08:05.334+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '0a77d0ad-47a3-430c-8331-b8442c16aa99'}]	[]	[]	[]	False		Bishop Museum Marine Invertebrates Specimens	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	Bernice Pauahi Bishop Museum	0a77d0ad-47a3-430c-8331-b8442c16aa99		Kaneohe			en	36713875	0a77d0ad-47a3-430c-8331-b8442c16aa99	PhysicalObject			BPBM		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	11.0					Pacific Ocean	fdee1b94-e933-4a6e-9a85-05cc39a085a6	28544472-b10d-4071-969a-16da31c43e72	C.H. Edmondson	Dr. Hilton	11 alcoholic	4700		27 September 1924		S								PARATYPE	ICZN	Oahu	Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu; Kaneohe	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species			
36714617	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:13.253+00:00	336		{}	PRESERVED_SPECIMEN	PRESENT		5166727	1	54	354	9477065	3254678	2118150	5166727	5166727	Endeis nodosa Hilton, 1942	Endeis nodosa Hilton, 1942	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis nodosa	Endeis	nodosa	SPECIES	ACCEPTED	NE			{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2001-01-16T00:00:00.000+00:00	2024-03-22T16:08:13.253+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3cc8d48e-71ed-4e05-b30d-18f381f27586'}]	[]	[]	[]	False		Bishop Museum Marine Invertebrates Specimens	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	Bernice Pauahi Bishop Museum	3cc8d48e-71ed-4e05-b30d-18f381f27586		Kaneohe		on hydroids	en	36714617	3cc8d48e-71ed-4e05-b30d-18f381f27586	PhysicalObject			BPBM		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0					Pacific Ocean	fdee1b94-e933-4a6e-9a85-05cc39a085a6	28544472-b10d-4071-969a-16da31c43e72	Pietschmann	Dr. Hilton	1 alcoholic	4699		29 October 1927		S								PARATYPE	ICZN	Oahu	Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu; Kaneohe	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species			
1090369317	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:14.626+00:00	336		{}	PRESERVED_SPECIMEN	PRESENT		5166727	1	54	354	9477065	3254678	2118150	5166727	5166727	Endeis nodosa Hilton, 1942	Endeis nodosa Hilton, 1942	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis nodosa	Endeis	nodosa	SPECIES	ACCEPTED	NE	OCEANIA		{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.12_1', 'name': 'Hawaii'}, 'level2': {'gid': 'USA.12.2_1', 'name': 'Honolulu'}}								['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'PRESUMED_NEGATED_LONGITUDE', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2002-07-02T00:00:00.000+00:00	2024-03-22T16:08:14.626+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '43e9c62e-a37b-42a6-b77b-f14d5adf6b84'}]	[]	[]	[]	False		Bishop Museum Marine Invertebrates Specimens	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	Bernice Pauahi Bishop Museum	43e9c62e-a37b-42a6-b77b-f14d5adf6b84		Ala Wai Harbor; Hilton Lagoon discharge pipe			en	1090369317	43e9c62e-a37b-42a6-b77b-f14d5adf6b84	PhysicalObject			BPBM		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']				2.0	2.0	Pacific Ocean	fdee1b94-e933-4a6e-9a85-05cc39a085a6	28544472-b10d-4071-969a-16da31c43e72	R.C. DeFelice and S.L. Coles			12752		30 July 1998		S			21.2828	-157.841	WGS84				ICZN	Oahu	Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu; Ala Wai Harbor; Hilton Lagoon discharge pipe  (21.28283°, 157.8409°)	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species	HH-2374	Hand grab	0.00-4.00
36713655	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:15.684+00:00	336		{}	PRESERVED_SPECIMEN	PRESENT		5166727	1	54	354	9477065	3254678	2118150	5166727	5166727	Endeis nodosa Hilton, 1942	Endeis nodosa Hilton, 1942	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis nodosa	Endeis	nodosa	SPECIES	ACCEPTED	NE			{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2004-07-28T00:00:00.000+00:00	2024-03-22T16:08:15.684+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '51b8f787-38d6-4136-ad84-11b5b58309d2'}]	[]	[]	[]	False		Bishop Museum Marine Invertebrates Specimens	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	Bernice Pauahi Bishop Museum	51b8f787-38d6-4136-ad84-11b5b58309d2		Kaneohe Bay; Coconut Island			en	36713655	51b8f787-38d6-4136-ad84-11b5b58309d2	PhysicalObject			BPBM		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	3.0					Pacific Ocean	fdee1b94-e933-4a6e-9a85-05cc39a085a6	28544472-b10d-4071-969a-16da31c43e72	L.G. Eldridge	J.H. Stock, 1967	3 alcoholic	7015		1 January 1960-31 December 1960		S									ICZN	Oahu	Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu; Kaneohe Bay; Coconut Island	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species			
36712724	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:13.927+00:00	336		{}	PRESERVED_SPECIMEN	PRESENT		5166727	1	54	354	9477065	3254678	2118150	5166727	5166727	Endeis nodosa Hilton, 1942	Endeis nodosa Hilton, 1942	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis nodosa	Endeis	nodosa	SPECIES	ACCEPTED	NE			{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2001-01-16T00:00:00.000+00:00	2024-03-22T16:08:13.927+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '6763b307-3dac-4e6f-9823-1b701c5acf51'}]	[]	[]	[]	False		Bishop Museum Marine Invertebrates Specimens	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	Bernice Pauahi Bishop Museum	6763b307-3dac-4e6f-9823-1b701c5acf51		Kaneohe Bay			en	36712724	6763b307-3dac-4e6f-9823-1b701c5acf51	PhysicalObject			BPBM		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	5.0					Pacific Ocean	fdee1b94-e933-4a6e-9a85-05cc39a085a6	28544472-b10d-4071-969a-16da31c43e72			5 alcoholic (+/-)	7220		29 September 1927		S									ICZN	Oahu	Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu; Kaneohe Bay	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species			
36712803	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:15.010+00:00	336		{}	PRESERVED_SPECIMEN	PRESENT		5166727	1	54	354	9477065	3254678	2118150	5166727	5166727	Endeis nodosa Hilton, 1942	Endeis nodosa Hilton, 1942	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis nodosa	Endeis	nodosa	SPECIES	ACCEPTED	NE			{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2001-01-16T00:00:00.000+00:00	2024-03-22T16:08:15.010+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '7a2b0650-4ce5-48b7-9d57-38499659b13b'}]	[]	[]	[]	False		Bishop Museum Marine Invertebrates Specimens	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	Bernice Pauahi Bishop Museum	7a2b0650-4ce5-48b7-9d57-38499659b13b		Oahu			en	36712803	7a2b0650-4ce5-48b7-9d57-38499659b13b	PhysicalObject			BPBM		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	2.0					Pacific Ocean	fdee1b94-e933-4a6e-9a85-05cc39a085a6	28544472-b10d-4071-969a-16da31c43e72	L.G. Eldridge	J.H. Stock, 1967	2 alcoholic	7018				S									ICZN	Oahu	Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species			
36713538	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:19.370+00:00	336		{}	PRESERVED_SPECIMEN	PRESENT		5166727	1	54	354	9477065	3254678	2118150	5166727	5166727	Endeis nodosa Hilton, 1942	Endeis nodosa Hilton, 1942	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis nodosa	Endeis	nodosa	SPECIES	ACCEPTED	NE			{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2011-11-14T00:00:00.000+00:00	2024-03-22T16:08:19.370+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'a3055256-5a3e-4c45-b8c5-5a55c51bd27b'}]	[]	[]	[]	False		Bishop Museum Marine Invertebrates Specimens	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	Bernice Pauahi Bishop Museum	a3055256-5a3e-4c45-b8c5-5a55c51bd27b		Kaneohe			en	36713538	a3055256-5a3e-4c45-b8c5-5a55c51bd27b	PhysicalObject			BPBM		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0					Pacific Ocean	fdee1b94-e933-4a6e-9a85-05cc39a085a6	28544472-b10d-4071-969a-16da31c43e72	C.H. Edmondson	Dr. Hilton	1 alcoholic	4682		27 September 1924		S								TYPE	ICZN	Oahu	Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu; Kaneohe	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species			
36714879	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:17.335+00:00	336		{}	PRESERVED_SPECIMEN	PRESENT		5166727	1	54	354	9477065	3254678	2118150	5166727	5166727	Endeis nodosa Hilton, 1942	Endeis nodosa Hilton, 1942	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis nodosa	Endeis	nodosa	SPECIES	ACCEPTED	NE	OCEANIA		{}	Pacific Ocean; West Tropical Oceania; Marshall Islands; Ralik Chain;							['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2001-01-16T00:00:00.000+00:00	2024-03-22T16:08:17.335+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'a6fb15f6-2e90-463a-b08a-1d64785bfcd7'}]	[]	[]	[]	False		Bishop Museum Marine Invertebrates Specimens	Pycnogonida	MH	[]	[]	OCEANIA	Marshall Islands	NORTH_AMERICA	Bernice Pauahi Bishop Museum	a6fb15f6-2e90-463a-b08a-1d64785bfcd7	Ralik Chain	Enewetak Atoll			en	36714879	a6fb15f6-2e90-463a-b08a-1d64785bfcd7	PhysicalObject			BPBM		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0					Pacific Ocean	fdee1b94-e933-4a6e-9a85-05cc39a085a6	28544472-b10d-4071-969a-16da31c43e72	J. Lamberson		1 alcoholic	10101		1 January 1976-31 January 1976		S									ICZN	Enewetak Atoll	Pacific Ocean; West Tropical Oceania; Marshall Islands; Ralik Chain; Enewetak Atoll	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species			
36713304	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:16.601+00:00	336		{}	PRESERVED_SPECIMEN	PRESENT		5166727	1	54	354	9477065	3254678	2118150	5166727	5166727	Endeis nodosa Hilton, 1942	Endeis nodosa Hilton, 1942	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis nodosa	Endeis	nodosa	SPECIES	ACCEPTED	NE			{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2001-01-16T00:00:00.000+00:00	2024-03-22T16:08:16.601+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ac012344-c5d9-4876-a5d9-14924154bff7'}]	[]	[]	[]	False		Bishop Museum Marine Invertebrates Specimens	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	Bernice Pauahi Bishop Museum	ac012344-c5d9-4876-a5d9-14924154bff7		Honolulu			en	36713304	ac012344-c5d9-4876-a5d9-14924154bff7	PhysicalObject			BPBM		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	3.0					Pacific Ocean	fdee1b94-e933-4a6e-9a85-05cc39a085a6	28544472-b10d-4071-969a-16da31c43e72	John C. McCain	C.A. Child	3 alcoholic	8785				S									ICZN	Oahu	Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu; Honolulu	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species			
36713246	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:17.466+00:00	336		{}	PRESERVED_SPECIMEN	PRESENT		5166727	1	54	354	9477065	3254678	2118150	5166727	5166727	Endeis nodosa Hilton, 1942	Endeis nodosa Hilton, 1942	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis nodosa	Endeis	nodosa	SPECIES	ACCEPTED	NE			{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2001-01-16T00:00:00.000+00:00	2024-03-22T16:08:17.466+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ac7cc051-e41e-4b31-ae1f-32ee88e04a24'}]	[]	[]	[]	False		Bishop Museum Marine Invertebrates Specimens	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	Bernice Pauahi Bishop Museum	ac7cc051-e41e-4b31-ae1f-32ee88e04a24		Kaneohe Bay			en	36713246	ac7cc051-e41e-4b31-ae1f-32ee88e04a24	PhysicalObject			BPBM		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	10.0					Pacific Ocean	fdee1b94-e933-4a6e-9a85-05cc39a085a6	28544472-b10d-4071-969a-16da31c43e72			10 alcoholic (+/-)	7207		7 September 1924		S									ICZN	Oahu	Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu; Kaneohe Bay	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species			
36715258	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:22.509+00:00	336		{}	PRESERVED_SPECIMEN	PRESENT		5166727	1	54	354	9477065	3254678	2118150	5166727	5166727	Endeis nodosa Hilton, 1942	Endeis nodosa Hilton, 1942	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis nodosa	Endeis	nodosa	SPECIES	ACCEPTED	NE	OCEANIA		{}	Pacific Ocean; West Tropical Oceania; Marshall Islands; Ralik Chain;							['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2001-01-16T00:00:00.000+00:00	2024-03-22T16:08:22.509+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'e51a1d5e-da72-429a-8626-99ef725468c8'}]	[]	[]	[]	False		Bishop Museum Marine Invertebrates Specimens	Pycnogonida	MH	[]	[]	OCEANIA	Marshall Islands	NORTH_AMERICA	Bernice Pauahi Bishop Museum	e51a1d5e-da72-429a-8626-99ef725468c8	Ralik Chain	Enewetak Atoll			en	36715258	e51a1d5e-da72-429a-8626-99ef725468c8	PhysicalObject			BPBM		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0					Pacific Ocean	fdee1b94-e933-4a6e-9a85-05cc39a085a6	28544472-b10d-4071-969a-16da31c43e72		C.A. Child	1 alcoholic	10274				S									ICZN	Enewetak Atoll	Pacific Ocean; West Tropical Oceania; Marshall Islands; Ralik Chain; Enewetak Atoll	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species			
36714620	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:22.923+00:00	336		{}	PRESERVED_SPECIMEN	PRESENT		5166727	1	54	354	9477065	3254678	2118150	5166727	5166727	Endeis nodosa Hilton, 1942	Endeis nodosa Hilton, 1942	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis nodosa	Endeis	nodosa	SPECIES	ACCEPTED	NE			{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2011-11-14T00:00:00.000+00:00	2024-03-22T16:08:22.923+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'f45a9eeb-adf8-4fb6-a72d-11deea503f75'}]	[]	[]	[]	False		Bishop Museum Marine Invertebrates Specimens	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	Bernice Pauahi Bishop Museum	f45a9eeb-adf8-4fb6-a72d-11deea503f75		Oahu			en	36714620	f45a9eeb-adf8-4fb6-a72d-11deea503f75	PhysicalObject			BPBM		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	3.0					Pacific Ocean	fdee1b94-e933-4a6e-9a85-05cc39a085a6	28544472-b10d-4071-969a-16da31c43e72	C.H. Edmondson	Dr. Hilton	3 alcoholic	4683				S								PARATYPE	ICZN	Oahu	Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu	in collection	BPBM	http://www.vertnet.org/resources/norms.html	Species			
