key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	sampleSizeUnit	sampleSizeValue	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	recordedBy	identifiedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identificationReferences	eventID	identifier	scientificNameID	locality	collectionCode	gbifID	occurrenceID	type	catalogNumber	institutionCode	locationID	parentEventID	individualCount	sex	elevation	references	combinationAuthors	verbatimScientificName	http://unknown.org/verbatimLabel	taxonID	combinationYear	canonicalName	modified	collectionKey	fieldNumber	collectionID	verbatimLocality	datasetID	ownerInstitutionCode	materialSampleID	taxonRemarks	stateProvince	waterBody	higherGeography	preparations	institutionID	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	higherClassification	habitat	typeStatus	bibliographicCitation	coordinateUncertaintyInMeters	distanceFromCentroidInMeters	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	http://unknown.org/orders	associatedSequences	taxonConceptID	occurrenceRemarks
1945782491	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:51.106+00:00	564		{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1977', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Anoplodactylus;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Child, 1977', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|414516', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Anoplodactylus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'arcuatus', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|52194', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus arcuatus Child, 1977'}]}	PRESERVED_SPECIMEN	PRESENT	2117313	1	54	354	9477065	6316	2117290	2117313	2117313	Anoplodactylus arcuatus Child, 1977	Anoplodactylus arcuatus Child, 1977	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arcuatus	Anoplodactylus	arcuatus	SPECIES	ACCEPTED	NE		14.518611	-61.097777	18.0	1.0	NORTH_AMERICA	{}	2016.0	9.0	30.0	2016-09-30	274.0	274.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:51.106+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1259'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	True			Sabroux R.		WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE			http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1259		Pointe de la Baleine	IU	1945782491	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1259		2016-1259	MNHN			1.0										2014-03-18T17:09:07.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	MADIBENTHOS/AB369	10.15468/qgvvhd																													
1945782564	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:51.209+00:00	564		{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1977', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Anoplodactylus;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Child, 1977', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|414583', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Anoplodactylus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'arcuatus', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|52194', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus arcuatus Child, 1977'}]}	PRESERVED_SPECIMEN	PRESENT	2117313	1	54	354	9477065	6316	2117290	2117313	2117313	Anoplodactylus arcuatus Child, 1977	Anoplodactylus arcuatus Child, 1977	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arcuatus	Anoplodactylus	arcuatus	SPECIES	ACCEPTED	NE		14.631667	-61.129165	10.0		NORTH_AMERICA	{}	2016.0	9.0	8.0	2016-09-08	252.0	252.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:51.209+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1326'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	True			Sabroux R.		WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE			http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1326		Vétiver	IU	1945782564	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1326		2016-1326	MNHN			1.0										2018-11-26T11:36:57.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	MADIBENTHOS/AS054	10.15468/qgvvhd																													
1945782506	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:51.208+00:00	564		{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1977', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Anoplodactylus;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Child, 1977', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|414584', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Anoplodactylus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'arcuatus', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|52194', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus arcuatus Child, 1977'}]}	PRESERVED_SPECIMEN	PRESENT	2117313	1	54	354	9477065	6316	2117290	2117313	2117313	Anoplodactylus arcuatus Child, 1977	Anoplodactylus arcuatus Child, 1977	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arcuatus	Anoplodactylus	arcuatus	SPECIES	ACCEPTED	NE		14.631667	-61.129165	10.0		NORTH_AMERICA	{}	2016.0	9.0	8.0	2016-09-08	252.0	252.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:51.208+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1327'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	True			Sabroux R.		WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE			http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1327		Vétiver	IU	1945782506	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1327		2016-1327	MNHN			1.0										2016-03-14T15:00:59.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	MADIBENTHOS/AS054	10.15468/qgvvhd																													
4012366829	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.674+00:00	84		{}	MATERIAL_CITATION	PRESENT	2117313	1	54	354	9477065	6316	2117290	2117313	2117313	Anoplodactylus arcuatus Child, 1977	Anoplodactylus arcuatus Child, 1977	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arcuatus	Anoplodactylus	arcuatus	SPECIES	ACCEPTED	NE		14.808333	-61.23			NORTH_AMERICA	{}	2016.0	10.0	8.0	2016-10-08	282.0	282.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.674+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '03A95E063E55FFFBFDD500CD00A5B8BB.mc.3B68E54D3E55FFFBFDEC07BE0349BA90'}]	[]	[]	[]		False					WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE			03A95E063E55FFFBFDD500CD00A5B8BB.mc.3B68E54D3E55FFFBFDEC07BE0349BA90		AS		4012366829	03A95E063E55FFFBFDD500CD00A5B8BB.mc.3B68E54D3E55FFFBFDEC07BE0349BA90						1.0	FEMALE	56.0	https://treatment.plazi.org/id/03A95E063E55FFFBFDD500CD00A5B8BB#3B68E54D3E55FFFBFDEC07BE0349BA90	Child	Anoplodactylus cf. arcuatus Child, 1977	1 ♀; Le Prêcheur; 14 ° 48.5 ʹ N, 61 ° 13.8 ʹ W; depth 56 m; 8 Oct. 2016; st. AS 574; MNHN-IU- 2016 - 1288	03A95E063E55FFFBFDD500CD00A5B8BB.taxon	1977	Anoplodactylus arcuatus																																	
1945782488	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:51.124+00:00	564		{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1977', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Anoplodactylus;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Child, 1977', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|414545', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Anoplodactylus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'arcuatus', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|52194', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus arcuatus Child, 1977'}]}	PRESERVED_SPECIMEN	PRESENT	2117313	1	54	354	9477065	6316	2117290	2117313	2117313	Anoplodactylus arcuatus Child, 1977	Anoplodactylus arcuatus Child, 1977	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arcuatus	Anoplodactylus	arcuatus	SPECIES	ACCEPTED	NE		14.808889	-61.229723	56.0		NORTH_AMERICA	{}	2016.0	10.0	8.0	2016-10-08	282.0	282.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:51.124+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1288'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False			Sabroux R.		WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE			http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1288		Le Prêcheur	IU	1945782488	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1288		2016-1288	MNHN			1.0										2018-11-26T11:57:49.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	MADIBENTHOS/AS574	10.15468/qgvvhd	Pointe Gribouldin																												
2268555965	5199d77b-fc69-4c85-94f2-4d3e63e777ff	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-02-18T00:53:14.248+00:00	2024-01-25T07:28:45.545+00:00	166		{}	MATERIAL_SAMPLE	PRESENT	2117313	1	54	354	9477065	6316	2117290	2117313	2117313	Anoplodactylus arcuatus Child, 1977	Anoplodactylus arcuatus Child, 1977	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arcuatus	Anoplodactylus	arcuatus	SPECIES	ACCEPTED	NE		25.7589	-80.1476	4.6	0.0	NORTH_AMERICA	{}	1995.0	4.0	22.0	1995-04-22	112.0	112.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:28:45.545+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'NOAA:NCCOS:NBI:BB95_030_3:15769'}]	[]	[]	[]		False	NOAA National Benthic Inventory			Young-modified Van Veen grab sampler, 0.04 sq m	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA			NOAA:NCCOS:NBI:BB95_030_3:15769	urn:lsid:marinespecies.org:taxname:240167	Biscayne Bay		2268555965	NOAA:NCCOS:NBI:BB95_030_3:15769	Dataset					2.0															NOAA NBI	NOAA	BB95_030_3:15769	Originally identified as 'Anoplodactylus arcuatus'																								
1317922129	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:04.949+00:00	395		{}	PRESERVED_SPECIMEN	PRESENT	2117313	1	54	354	9477065	6316	2117290	2117313	2117313	Anoplodactylus arcuatus Child, 1977	Anoplodactylus arcuatus Child, 1977	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arcuatus	Anoplodactylus	arcuatus	SPECIES	ACCEPTED	NE		29.7581	-87.775	36.0	0.0		{}	1975.0			1975			['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:04.949+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'http://n2t.net/ark:/65665/31fd21c9c-2de6-438c-b5f9-661d7f4989d5'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	NMNH Extant Biology	BLM/ MMS -Mafla	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA			http://n2t.net/ark:/65665/31fd21c9c-2de6-438c-b5f9-661d7f4989d5		S Of Mobile Bay	IZ	1317922129	http://n2t.net/ark:/65665/31fd21c9c-2de6-438c-b5f9-661d7f4989d5		USNM 231632	USNM	2641H		1.0	MALE									2018-09-17T12:35:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						Alabama	North Atlantic Ocean, Gulf of Mexico	North Atlantic Ocean, Gulf of Mexico, United States, Alabama	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	-- --- 1975	unknown, from legacy	Degrees Minutes Seconds	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae															
1319493969	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:40.994+00:00	395		{}	PRESERVED_SPECIMEN	PRESENT	2117313	1	54	354	9477065	6316	2117290	2117313	2117313	Anoplodactylus arcuatus Child, 1977	Anoplodactylus arcuatus Child, 1977	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arcuatus	Anoplodactylus	arcuatus	SPECIES	ACCEPTED	NE		29.7247	-87.9083	35.0	0.0		{}	1975.0			1975			['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:40.994+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'http://n2t.net/ark:/65665/3655d9132-e3ac-4486-8289-380ff71d2593'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	NMNH Extant Biology	BLM/ MMS -Mafla	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA			http://n2t.net/ark:/65665/3655d9132-e3ac-4486-8289-380ff71d2593		S Of Mobile Bay	IZ	1319493969	http://n2t.net/ark:/65665/3655d9132-e3ac-4486-8289-380ff71d2593		USNM 231630	USNM	2640C		1.0	MALE									2018-09-17T12:35:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						Alabama	North Atlantic Ocean, Gulf of Mexico	North Atlantic Ocean, Gulf of Mexico, United States, Alabama	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	-- --- 1975	unknown, from legacy	Degrees Minutes Seconds	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	Mud, sand.														
1320115104	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:50.375+00:00	395		{}	PRESERVED_SPECIMEN	PRESENT	2117313	1	54	354	9477065	6316	2117290	2117313	2117313	Anoplodactylus arcuatus Child, 1977	Anoplodactylus arcuatus Child, 1977	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arcuatus	Anoplodactylus	arcuatus	SPECIES	ACCEPTED	NE		28.37	-93.825	54.75	0.0		{}	1974.0			1974			['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:50.375+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'http://n2t.net/ark:/65665/380d67c08-f5ff-4fc1-8f94-d47e991127a0'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	NMNH Extant Biology	D. Gettleson	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA			http://n2t.net/ark:/65665/380d67c08-f5ff-4fc1-8f94-d47e991127a0		South of Port Arthur	IZ	1320115104	http://n2t.net/ark:/65665/380d67c08-f5ff-4fc1-8f94-d47e991127a0		USNM 228633	USNM	74-6,11-11B		1.0	MALE									2014-10-21T09:09:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						Texas	North Atlantic Ocean, Gulf of Mexico	North Atlantic Ocean, Gulf of Mexico, United States, Texas	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	-- --- ----	unknown, from legacy	Degrees Minutes Seconds	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae															
1321693683	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:45.166+00:00	395		{}	PRESERVED_SPECIMEN	PRESENT	2117313	1	54	354	9477065	6316	2117290	2117313	2117313	Anoplodactylus arcuatus Child, 1977	Anoplodactylus arcuatus Child, 1977	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arcuatus	Anoplodactylus	arcuatus	SPECIES	ACCEPTED	NE		29.58	-87.33	98.0	0.0		{}	1974.0			1974			['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:45.166+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'http://n2t.net/ark:/65665/3c69e5239-94e2-4a79-b0ca-f40335b5cf44'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	NMNH Extant Biology	BLM/ MMS -Mafla	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA			http://n2t.net/ark:/65665/3c69e5239-94e2-4a79-b0ca-f40335b5cf44		S Of Mobile Bay	IZ	1321693683	http://n2t.net/ark:/65665/3c69e5239-94e2-4a79-b0ca-f40335b5cf44		USNM 231631	USNM	2645-21H		1.0	MALE									2018-09-17T12:35:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						Alabama	North Atlantic Ocean, Gulf of Mexico	North Atlantic Ocean, Gulf of Mexico, United States, Alabama	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	-- --- 1974	unknown, from legacy	Degrees Minutes Seconds	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae															
