key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	lifeStage	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	recordNumber	identifier	catalogNumber	institutionCode	associatedReferences	fieldNumber	gbifID	language	verbatimLocality	collectionCode	occurrenceID	type	networkKeys	projectId	coordinateUncertaintyInMeters	organismQuantity	organismQuantityType	eventID	scientificNameID	institutionID	verbatimEventDate	footprintWKT	identificationRemarks	occurrenceRemarks	continent	datasetID	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	taxonID	waterBody	locality	recordedBy	locationID	georeferenceSources	dateIdentified	stateProvince	otherCatalogNumbers	collectionKey	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	distanceFromCentroidInMeters	higherGeography	georeferenceProtocol	verbatimCoordinateSystem	higherClassification	coordinatePrecision	acceptedNameUsage	dynamicProperties	locationRemarks	nameAccordingTo	bibliographicCitation	associatedSequences	eventRemarks	parentNameUsageID	organismID	typeStatus
1321606720	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:38.329+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	MALE		5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-62.725	-61.8633	183.0	0.0	{}	1966.0	2.0	1.0	1966-02-01	32.0	32.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-01-02T14:06:00.000+00:00	2024-07-02T12:38:38.329+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c2c32b56-d936-41b2-b6af-6b33020d23f9'}]	[{'references': 'https://collections.nmnh.si.edu/media/?i=91053'}]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA		http://n2t.net/ark:/65665/3c2c32b56-d936-41b2-b6af-6b33020d23f9	USNM 123115	USNM		USARP/EA/66/010	1321606720			IZ	http://n2t.net/ark:/65665/3c2c32b56-d936-41b2-b6af-6b33020d23f9		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']							urn:lsid:biocol.org:col:34871	01 FEB 1966											Antarctic Ocean	South Shetland Islands, Snow Island, West Of	D. Pawson & D. Squires	010					0174f5b3-da29-4967-b8dc-ce75ed53e35d				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		Antarctic Ocean, Antarctica	unknown, from legacy	Degrees Minutes Seconds	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae											
1427444426	96385e98-93b5-4e4a-8081-6e30b738816a	1c9c3bb4-377c-4547-aa79-16ea755d6006	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:11:10.740+00:00	2024-01-29T08:18:03.710+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT	MALE		5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-60.8417	-46.25	294.0	50.0	{}	1927.0	2.0	20.0	1927-02-20	51.0	51.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2019-03-15T00:00:00.000+00:00	2024-01-29T08:18:03.710+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '5482'}]	[]	[]	[]		False	Discovery Expedition Biological Reports			Large otter trawl with a 4mm mesh net attached to that back	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5482	Stn 167 Ammothea striata	NIWA		Stn 167	1427444426	en		Discovery Reports	5482		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		1000.0			277	urn:lsid:marinespecies.org:taxname:172938			POINT (-46.2500 -60.8417)		Large otter trawl with a 4mm mesh net attached to that back								Southern Ocean	off Signy Island, South Orkneys																											
1100746496	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:39.277+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	MALE		5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-66.866	145.5			{}	1913.0	12.0	28.0	1913-12-28	362.0	362.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:39.277+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '8ff6c6c9-33ee-4bc2-9a1d-9b02b84da887'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False		Gordon, Isabella			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		8ff6c6c9-33ee-4bc2-9a1d-9b02b84da887	P.11096	AM			1100746496		Commonwealth Bay, Adelie Land, Australian Antarctic Territory	Invertebrates - Marine & Other	8ff6c6c9-33ee-4bc2-9a1d-9b02b84da887		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']					urn:australianmuseum.net.au:Events:1050746							ANTARCTICA		7000	https://biodiversity.org.au/afd/taxa/21680cf9-cc33-48a7-a8df-4ae5456d9609		Ammothea striata				Australasian Antarctic Expedition					ecatalogue.irn:1097264|urn:catalog:AM:Invertebrates - Marine & Other:P.11096											0.001	Ammothea striata (Mobius, 1902)	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/12}	ecatalogue.LocCollectionEventLocal: [AAE 2] Commonwealth Bay, Adelie Land, Australian Antarctic Territory (66° 52' S, 145° 30' E) 28/12/1913 - 28/12/1913;	(Mobius, 1902)						
2005435465	f2ab6184-eff7-4069-a9bb-e4f366aeefff	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-05-29T01:32:00.598+00:00	2024-01-25T02:24:12.767+00:00	274	{}	HUMAN_OBSERVATION	1.0	PRESENT	MALE		5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-69.7167	163.4	347.5	18.5	{}	1911.0	2.0	2.0	1911-02-02	33.0	33.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2014-08-10T00:00:00.000+00:00	2024-01-25T02:24:12.767+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:NIWA:TerraNovaExp:400'}]	[]	[]	[]		False	British Antarctic (Terra Nova) Expedition Zoology			GearType=Agassiz trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		urn:NIWA:TerraNovaExp:400	TN Stn. 194 Ammothea striata	TN		Stn. 194	2005435465	en		MBIS Terra Nova Expedition	urn:NIWA:TerraNovaExp:400		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		500.0			194	urn:lsid:marinespecies.org:taxname:172938			POINT (163.4000 -69.7167)		SurfaceTemperatureInC=-1.4. GearType=Agassiz trawl								Southern Ocean	off Oates Land																			SurfaceTemperatureInC=-1.4			Ammothea striata (MBIS Terra Nova Expedition urn:NIWA:TerraNovaExp:400)					
1055644675	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:03.452+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 219', 'http://purl.org/dc/terms/created': '1187778647000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/4047f49a-b9c3-46cb-bc0a-b4a53415d988'}]}	PRESERVED_SPECIMEN		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE					{}							['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-23T06:19:03.452+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1216054'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 219', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/4047f49a-b9c3-46cb-bc0a-b4a53415d988'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False						Pycnogonida		[]	[]			EUROPE		1216054	1933.3.23.653	NHMUK		167	1055644675			ZOO	e40a7d44-1600-4167-ae6d-2b40972800db		['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']																										NHMUK:ecatalogue:1216054										Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae			"{""associatedMediaCount"": 1, ""barcode"": ""011047949"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1295355571000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Ammothea striata (M\u00f6bius, 1902)"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""Discovery Expedition, 1925-1931"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1055644675"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": ""Discovery""}"								
4081094234	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:22.326+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	MALE		5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-77.639167	166.401667	1.5	1.5	{}							['COORDINATE_ROUNDED', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:22.326+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5c8c01a6-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		False	NIWA Invertebrate Collection		Specimen(s), None = 1	Trawl, Blake	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5c8c01a6-fa36-11e2-96b3-aa6f927c92a3	9569	NIWA Invertebrate Collection			4081094234	en		NIWA	5c8c01a6-fa36-11e2-96b3-aa6f927c92a3		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		500.0				urn:lsid:marinespecies.org:taxname:172938			POINT (166.4016667 -77.6391667)			ANTARCTICA								Cape Evans	Dearborn, J. H.	CEM																									
3466772337	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862	1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:12.943+00:00	273	{}	HUMAN_OBSERVATION		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE					{}							['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-06-23T06:51:12.943+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f15ac5ab-bfa4-43a6-84c8-05251ffee582'}]	[]	[]	[]		False		C. Arango				Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	NIWA.0121	f15ac5ab-bfa4-43a6-84c8-05251ffee582	SPLIT35810				3466772337				f15ac5ab-bfa4-43a6-84c8-05251ffee582					1.0	Individuals	SampleStation_ TAN0802/31	urn:lsid:marinespecies.org:taxname:172938						ANTARCTICA	ASAC_3010_0121	7000	https://biodiversity.org.au/afd/taxa/21680cf9-cc33-48a7-a8df-4ae5456d9609	Species	Ammothea striata	172938																					{materialSampleID:PL2A3}								
3466772403	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862	1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:15.786+00:00	273	{}	HUMAN_OBSERVATION		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE					{}							['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-06-23T06:51:15.786+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f4ce9b4c-3c7a-45c8-9ee3-7dbfa63a2788'}]	[]	[]	[]		False		C. Arango				Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	NIWA.0102	f4ce9b4c-3c7a-45c8-9ee3-7dbfa63a2788	##				3466772403				f4ce9b4c-3c7a-45c8-9ee3-7dbfa63a2788					1.0	Individuals	SampleStation_ TAN0602/442	urn:lsid:marinespecies.org:taxname:172938						ANTARCTICA	ASAC_3010_0102	7000	https://biodiversity.org.au/afd/taxa/21680cf9-cc33-48a7-a8df-4ae5456d9609	Species	Ammothea striata	172938																					{materialSampleID:__}								
3344688978	968dfa3e-3614-4bab-a3b5-e9209bdd6078	c3ad790a-d426-4ac1-8e32-da61f81f0117	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-06-03T13:09:42.774+00:00	2024-01-24T22:36:15.320+00:00	159	{}	PRESERVED_SPECIMEN		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-74.5905	170.276001	283.0		{}							['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-24T22:36:15.320+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	True	[{'identifier': 'OGL_MSC_NortheasternUniversity_S12159'}]	[]	[]	[]	8c116cac-9394-4c4e-be14-06184bdc62bd	False	Ocean Genome Legacy Collection	Claudia Arango		ND	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	SPLIT35810; 493	OGL_MSC_NortheasternUniversity_S12159	S12159	OGL			3344688978			OGL	OGL_MSC_NortheasternUniversity_S12159		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']					CE02211	urn:lsid:marinespecies.org:taxname:172938	8c116cac-9394-4c4e-be14-06184bdc62bd						OGL_MSC_NortheasternUniversity					T02131	Ross Sea			CL02465					0f00dede-1a1f-49e5-ae69-2bc40db635c5				0f00dede-1a1f-49e5-ae69-2bc40db635c5												BOLD ID: SPLIT35810	Collection Event Notes: Collector name listed as R/VTANGAROA	134569	S12159	
318004217	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.755+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-73.605	-22.3167	620.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:22.755+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:21527'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			21527	BAS			318004217			SOMBASE Pycnogonids																																																		
318004289	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.246+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-53.85	-37.6333	99.0	2.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.246+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22046'}]	[]	[]	[]		False					WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE			22046	BAS			318004289			SOMBASE Pycnogonids																																																		
318004290	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.246+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-55.0166	-39.9166	2963.0	77.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.246+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22047'}]	[]	[]	[]		False					WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE			22047	BAS			318004290			SOMBASE Pycnogonids																																																		
318004291	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.246+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-75.0	169.4666	326.5	2.5	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.246+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22048'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			22048	BAS			318004291			SOMBASE Pycnogonids																																																		
318004292	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.246+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-73.9833	170.85	598.5	9.5	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.246+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22049'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			22049	BAS			318004292			SOMBASE Pycnogonids																																																		
318004293	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.257+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-74.65	172.3	535.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.257+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22050'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			22050	BAS			318004293			SOMBASE Pycnogonids																																																		
318004294	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.256+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-75.0166	168.3833	334.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.256+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22051'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			22051	BAS			318004294			SOMBASE Pycnogonids																																																		
